  1.3789  -7.5430 4
  1.1570  -7.3211 4
  0.9000  -7.1412 4
  0.6156  -7.0086 4
  0.3126  -6.9273 4
 -0.0000  -6.9000 4
 -0.3126  -6.9273 4
 -0.6156  -7.0086 4
 -0.9000  -7.1412 4
 -1.1570  -7.3211 4
 -1.3789  -7.5430 4
 -1.5588  -7.8000 4
 -1.6914  -8.0844 4
 -1.7727  -8.3874 4
 -1.8000  -8.7000 4
 -1.7727  -9.0126 4
 -1.6914  -9.3156 4
 -1.5588  -9.6000 4
 -1.3789  -9.8570 4
 -1.1570 -10.0789 4
 -0.9000 -10.2588 4
 -0.6156 -10.3914 4
 -0.3126 -10.4727 4
 -0.0000 -10.5000 4
  0.3126 -10.4727 4
  0.6156 -10.3914 4
  0.9000 -10.2588 4
  1.1570 -10.0789 4
  1.3789  -9.8570 4
  1.5588  -9.6000 4
  1.6914  -9.3156 4
  1.7727  -9.0126 4
  2.1000  -8.7000 4
  2.0765  -8.3870 4
  2.0067  -8.0810 4
  1.8920  -7.7888 4
  1.7351  -7.5170 4
  1.5394  -7.2716 4
  1.3093  -7.0582 4
  1.0500  -6.8813 4
  0.7672  -6.7452 4
  0.4673  -6.6527 4
  0.1569  -6.6059 4
 -0.1569  -6.6059 4
 -0.4673  -6.6527 4
 -0.7672  -6.7452 4
 -1.0500  -6.8813 4
 -1.3093  -7.0582 4
 -1.5394  -7.2716 4
 -1.7351  -7.5170 4
 -1.8920  -7.7888 4
 -2.0067  -8.0810 4
 -2.0765  -8.3870 4
 -2.1000  -8.7000 4
 -2.0765  -9.0130 4
 -2.0067  -9.3190 4
 -1.8920  -9.6112 4
 -1.7351  -9.8830 4
 -1.5394 -10.1284 4
 -1.3093 -10.3418 4
 -1.0500 -10.5187 4
 -0.7672 -10.6548 4
 -0.4673 -10.7473 4
 -0.1569 -10.7941 4
  0.1569 -10.7941 4
  0.4673 -10.7473 4
  0.7672 -10.6548 4
  1.0500 -10.5187 4
  1.3093 -10.3418 4
  1.5394 -10.1284 4
  1.7351  -9.8830 4
  1.8920  -9.6112 4
  2.0067  -9.3190 4
  2.0765  -9.0130 4
  2.4000  -8.7000 4
  2.3795  -8.3867 4
  2.3182  -8.0788 4
  2.2173  -7.7816 4
  2.0785  -7.5000 4
  1.9040  -7.2390 4
  1.6971  -7.0029 4
  1.4610  -6.7960 4
  1.2000  -6.6215 4
  0.9184  -6.4827 4
  0.6212  -6.3818 4
  0.3133  -6.3205 4
 -0.0000  -6.3000 4
 -0.3133  -6.3205 4
 -0.6212  -6.3818 4
 -0.9184  -6.4827 4
 -1.2000  -6.6215 4
 -1.4610  -6.7960 4
 -1.6971  -7.0029 4
 -1.9040  -7.2390 4
 -2.0785  -7.5000 4
 -2.2173  -7.7816 4
 -2.3182  -8.0788 4
 -2.3795  -8.3867 4
 -2.4000  -8.7000 4
 -2.3795  -9.0133 4
 -2.3182  -9.3212 4
 -2.2173  -9.6184 4
 -2.0785  -9.9000 4
 -1.9040 -10.1610 4
 -1.6971 -10.3971 4
 -1.4610 -10.6040 4
 -1.2000 -10.7785 4
 -0.9184 -10.9173 4
 -0.6212 -11.0182 4
 -0.3133 -11.0795 4
 -0.0000 -11.1000 4
  0.3133 -11.0795 4
  0.6212 -11.0182 4
  0.9184 -10.9173 4
  1.2000 -10.7785 4
  1.4610 -10.6040 4
  1.6971 -10.3971 4
  1.9040 -10.1610 4
  2.0785  -9.9000 4
  2.2173  -9.6184 4
  2.3182  -9.3212 4
  2.3795  -9.0133 4
  2.7000  -8.7000 4
  2.6817  -8.3865 4
  2.6272  -8.0773 4
  2.5372  -7.7765 4
  2.4128  -7.4882 4
  2.2558  -7.2163 4
  2.0683  -6.9645 4
  1.8529  -6.7361 4
  1.6123  -6.5343 4
  1.3500  -6.3617 4
  1.0694  -6.2208 4
  0.7744  -6.1134 4
  0.4689  -6.0410 4
  0.1570  -6.0046 4
 -0.1570  -6.0046 4
 -0.4689  -6.0410 4
 -0.7744  -6.1134 4
 -1.0694  -6.2208 4
 -1.3500  -6.3617 4
 -1.6123  -6.5343 4
 -1.8529  -6.7361 4
 -2.0683  -6.9645 4
 -2.2558  -7.2163 4
 -2.4128  -7.4882 4
 -2.5372  -7.7765 4
 -2.6272  -8.0773 4
 -2.6817  -8.3865 4
 -2.7000  -8.7000 4
 -2.6817  -9.0135 4
 -2.6272  -9.3227 4
 -2.5372  -9.6235 4
 -2.4128  -9.9118 4
 -2.2558 -10.1837 4
 -2.0683 -10.4355 4
 -1.8529 -10.6639 4
 -1.6123 -10.8657 4
 -1.3500 -11.0383 4
 -1.0694 -11.1792 4
 -0.7744 -11.2866 4
 -0.4689 -11.3590 4
 -0.1570 -11.3954 4
  0.1570 -11.3954 4
  0.4689 -11.3590 4
  0.7744 -11.2866 4
  1.0694 -11.1792 4
  1.3500 -11.0383 4
  1.6123 -10.8657 4
  1.8529 -10.6639 4
  2.0683 -10.4355 4
  2.2558 -10.1837 4
  2.4128  -9.9118 4
  2.5372  -9.6235 4
  2.6272  -9.3227 4
  2.6817  -9.0135 4
  3.0000  -8.7000 4
  2.9836  -8.3864 4
  2.9344  -8.0763 4
  2.8532  -7.7729 4
  2.7406  -7.4798 4
  2.5981  -7.2000 4
  2.4271  -6.9366 4
  2.2294  -6.6926 4
  2.0074  -6.4706 4
  1.7634  -6.2729 4
  1.5000  -6.1019 4
  1.2202  -5.9594 4
  0.9271  -5.8468 4
  0.6237  -5.7656 4
  0.3136  -5.7164 4
 -0.0000  -5.7000 4
 -0.3136  -5.7164 4
 -0.6237  -5.7656 4
 -0.9271  -5.8468 4
 -1.2202  -5.9594 4
 -1.5000  -6.1019 4
 -1.7634  -6.2729 4
 -2.0074  -6.4706 4
 -2.2294  -6.6926 4
 -2.4271  -6.9366 4
 -2.5981  -7.2000 4
 -2.7406  -7.4798 4
 -2.8532  -7.7729 4
 -2.9344  -8.0763 4
 -2.9836  -8.3864 4
 -3.0000  -8.7000 4
 -2.9836  -9.0136 4
 -2.9344  -9.3237 4
 -2.8532  -9.6271 4
 -2.7406  -9.9202 4
 -2.5981 -10.2000 4
 -2.4271 -10.4634 4
 -2.2294 -10.7074 4
 -2.0074 -10.9294 4
 -1.7634 -11.1271 4
 -1.5000 -11.2981 4
 -1.2202 -11.4406 4
 -0.9271 -11.5532 4
 -0.6237 -11.6344 4
 -0.3136 -11.6836 4
 -0.0000 -11.7000 4
  0.3136 -11.6836 4
  0.6237 -11.6344 4
  0.9271 -11.5532 4
  1.2202 -11.4406 4
  1.5000 -11.2981 4
  1.7634 -11.1271 4
  2.0074 -10.9294 4
  2.2294 -10.7074 4
  2.4271 -10.4634 4
  2.5981 -10.2000 4
  2.7406  -9.9202 4
  2.8532  -9.6271 4
  2.9344  -9.3237 4
  2.9836  -9.0136 4
  3.3000  -8.7000 4
  3.2851  -8.3863 4
  3.2404  -8.0755 4
  3.1663  -7.7703 4
  3.0636  -7.4735 4
  2.9332  -7.1879 4
  2.7761  -6.9159 4
  2.5940  -6.6601 4
  2.3883  -6.4227 4
  2.1610  -6.2060 4
  1.9142  -6.0119 4
  1.6500  -5.8421 4
  1.3709  -5.6982 4
  1.0793  -5.5815 4
  0.7780  -5.4930 4
  0.4696  -5.4336 4
  0.1570  -5.4037 4
 -0.1570  -5.4037 4
 -0.4696  -5.4336 4
 -0.7780  -5.4930 4
 -1.0793  -5.5815 4
 -1.3709  -5.6982 4
 -1.6500  -5.8421 4
 -1.9142  -6.0119 4
 -2.1610  -6.2060 4
 -2.3883  -6.4227 4
 -2.5940  -6.6601 4
 -2.7761  -6.9159 4
 -2.9332  -7.1879 4
 -3.0636  -7.4735 4
 -3.1663  -7.7703 4
 -3.2404  -8.0755 4
 -3.2851  -8.3863 4
 -3.3000  -8.7000 4
 -3.2851  -9.0137 4
 -3.2404  -9.3245 4
 -3.1663  -9.6297 4
 -3.0636  -9.9265 4
 -2.9332 -10.2121 4
 -2.7761 -10.4841 4
 -2.5940 -10.7399 4
 -2.3883 -10.9773 4
 -2.1610 -11.1940 4
 -1.9142 -11.3881 4
 -1.6500 -11.5579 4
 -1.3709 -11.7018 4
 -1.0793 -11.8185 4
 -0.7780 -11.9070 4
 -0.4696 -11.9664 4
 -0.1570 -11.9963 4
  0.1570 -11.9963 4
  0.4696 -11.9664 4
  0.7780 -11.9070 4
  1.0793 -11.8185 4
  1.3709 -11.7018 4
  1.6500 -11.5579 4
  1.9142 -11.3881 4
  2.1610 -11.1940 4
  2.3883 -10.9773 4
  2.5940 -10.7399 4
  2.7761 -10.4841 4
  2.9332 -10.2121 4
  3.0636  -9.9265 4
  3.1663  -9.6297 4
  3.2404  -9.3245 4
  3.2851  -9.0137 4
  3.6000  -8.7000 4
  3.5863  -8.3862 4
  3.5453  -8.0749 4
  3.4773  -7.7683 4
  3.3829  -7.4687 4
  3.2627  -7.1786 4
  3.1177  -6.9000 4
  2.9489  -6.6351 4
  2.7578  -6.3860 4
  2.5456  -6.1544 4
  2.3140  -5.9422 4
  2.0649  -5.7511 4
  1.8000  -5.5823 4
  1.5214  -5.4373 4
  1.2313  -5.3171 4
  0.9317  -5.2227 4
  0.6251  -5.1547 4
  0.3138  -5.1137 4
 -0.0000  -5.1000 4
 -0.3138  -5.1137 4
 -0.6251  -5.1547 4
 -0.9317  -5.2227 4
 -1.2313  -5.3171 4
 -1.5214  -5.4373 4
 -1.8000  -5.5823 4
 -2.0649  -5.7511 4
 -2.3140  -5.9422 4
 -2.5456  -6.1544 4
 -2.7578  -6.3860 4
 -2.9489  -6.6351 4
 -3.1177  -6.9000 4
 -3.2627  -7.1786 4
 -3.3829  -7.4687 4
 -3.4773  -7.7683 4
 -3.5453  -8.0749 4
 -3.5863  -8.3862 4
 -3.6000  -8.7000 4
 -3.5863  -9.0138 4
 -3.5453  -9.3251 4
 -3.4773  -9.6317 4
 -3.3829  -9.9313 4
 -3.2627 -10.2214 4
 -3.1177 -10.5000 4
 -2.9489 -10.7649 4
 -2.7578 -11.0140 4
 -2.5456 -11.2456 4
 -2.3140 -11.4578 4
 -2.0649 -11.6489 4
 -1.8000 -11.8177 4
 -1.5214 -11.9627 4
 -1.2313 -12.0829 4
 -0.9317 -12.1773 4
 -0.6251 -12.2453 4
 -0.3138 -12.2863 4
 -0.0000 -12.3000 4
  0.3138 -12.2863 4
  0.6251 -12.2453 4
  0.9317 -12.1773 4
  1.2313 -12.0829 4
  1.5214 -11.9627 4
  1.8000 -11.8177 4
  2.0649 -11.6489 4
  2.3140 -11.4578 4
  2.5456 -11.2456 4
  2.7578 -11.0140 4
  2.9489 -10.7649 4
  3.1177 -10.5000 4
  3.2627 -10.2214 4
  3.3829  -9.9313 4
  3.4773  -9.6317 4
  3.5453  -9.3251 4
  3.5863  -9.0138 4
  3.9000  -8.7000 4
  3.8874  -8.3862 4
  3.8495  -8.0744 4
  3.7867  -7.7667 4
  3.6993  -7.4650 4
  3.5879  -7.1713 4
  3.4533  -6.8876 4
  3.2962  -6.6156 4
  3.1178  -6.3571 4
  2.9192  -6.1138 4
  2.7016  -5.8873 4
  2.4665  -5.6790 4
  2.2155  -5.4904 4
  1.9500  -5.3225 4
  1.6719  -5.1765 4
  1.3830  -5.0534 4
  1.0850  -4.9540 4
  0.7801  -4.8788 4
  0.4701  -4.8284 4
  0.1570  -4.8032 4
 -0.1570  -4.8032 4
 -0.4701  -4.8284 4
 -0.7801  -4.8788 4
 -1.0850  -4.9540 4
 -1.3830  -5.0534 4
 -1.6719  -5.1765 4
 -1.9500  -5.3225 4
 -2.2155  -5.4904 4
 -2.4665  -5.6790 4
 -2.7016  -5.8873 4
 -2.9192  -6.1138 4
 -3.1178  -6.3571 4
 -3.2962  -6.6156 4
 -3.4533  -6.8876 4
 -3.5879  -7.1713 4
 -3.6993  -7.4650 4
 -3.7867  -7.7667 4
 -3.8495  -8.0744 4
 -3.8874  -8.3862 4
 -3.9000  -8.7000 4
 -3.8874  -9.0138 4
 -3.8495  -9.3256 4
 -3.7867  -9.6333 4
 -3.6993  -9.9350 4
 -3.5879 -10.2287 4
 -3.4533 -10.5124 4
 -3.2962 -10.7844 4
 -3.1178 -11.0429 4
 -2.9192 -11.2862 4
 -2.7016 -11.5127 4
 -2.4665 -11.7210 4
 -2.2155 -11.9096 4
 -1.9500 -12.0775 4
 -1.6719 -12.2235 4
 -1.3830 -12.3466 4
 -1.0850 -12.4460 4
 -0.7801 -12.5212 4
 -0.4701 -12.5716 4
 -0.1570 -12.5968 4
  0.1570 -12.5968 4
  0.4701 -12.5716 4
  0.7801 -12.5212 4
  1.0850 -12.4460 4
  1.3830 -12.3466 4
  1.6719 -12.2235 4
  1.9500 -12.0775 4
  2.2155 -11.9096 4
  2.4665 -11.7210 4
  2.7016 -11.5127 4
  2.9192 -11.2862 4
  3.1178 -11.0429 4
  3.2962 -10.7844 4
  3.4533 -10.5124 4
  3.5879 -10.2287 4
  3.6993  -9.9350 4
  3.7867  -9.6333 4
  3.8495  -9.3256 4
  3.8874  -9.0138 4
  4.2000  -8.7000 4
  4.1883  -8.3861 4
  4.1531  -8.0740 4
  4.0947  -7.7654 4
  4.0134  -7.4620 4
  3.9097  -7.1656 4
  3.7841  -6.8777 4
  3.6373  -6.6000 4
  3.4702  -6.3341 4
  3.2837  -6.0813 4
  3.0788  -5.8433 4
  2.8567  -5.6212 4
  2.6187  -5.4163 4
  2.3659  -5.2298 4
  2.1000  -5.0627 4
  1.8223  -4.9159 4
  1.5344  -4.7903 4
  1.2380  -4.6866 4
  0.9346  -4.6053 4
  0.6260  -4.5469 4
  0.3139  -4.5117 4
 -0.0000  -4.5000 4
 -0.3139  -4.5117 4
 -0.6260  -4.5469 4
 -0.9346  -4.6053 4
 -1.2380  -4.6866 4
 -1.5344  -4.7903 4
 -1.8223  -4.9159 4
 -2.1000  -5.0627 4
 -2.3659  -5.2298 4
 -2.6187  -5.4163 4
 -2.8567  -5.6212 4
 -3.0788  -5.8433 4
 -3.2837  -6.0813 4
 -3.4702  -6.3341 4
 -3.6373  -6.6000 4
 -3.7841  -6.8777 4
 -3.9097  -7.1656 4
 -4.0134  -7.4620 4
 -4.0947  -7.7654 4
 -4.1531  -8.0740 4
 -4.1883  -8.3861 4
 -4.2000  -8.7000 4
 -4.1883  -9.0139 4
 -4.1531  -9.3260 4
 -4.0947  -9.6346 4
 -4.0134  -9.9380 4
 -3.9097 -10.2344 4
 -3.7841 -10.5223 4
 -3.6373 -10.8000 4
 -3.4702 -11.0659 4
 -3.2837 -11.3187 4
 -3.0788 -11.5567 4
 -2.8567 -11.7788 4
 -2.6187 -11.9837 4
 -2.3659 -12.1702 4
 -2.1000 -12.3373 4
 -1.8223 -12.4841 4
 -1.5344 -12.6097 4
 -1.2380 -12.7134 4
 -0.9346 -12.7947 4
 -0.6260 -12.8531 4
 -0.3139 -12.8883 4
 -0.0000 -12.9000 4
  0.3139 -12.8883 4
  0.6260 -12.8531 4
  0.9346 -12.7947 4
  1.2380 -12.7134 4
  1.5344 -12.6097 4
  1.8223 -12.4841 4
  2.1000 -12.3373 4
  2.3659 -12.1702 4
  2.6187 -11.9837 4
  2.8567 -11.7788 4
  3.0788 -11.5567 4
  3.2837 -11.3187 4
  3.4702 -11.0659 4
  3.6373 -10.8000 4
  3.7841 -10.5223 4
  3.9097 -10.2344 4
  4.0134  -9.9380 4
  4.0947  -9.6346 4
  4.1531  -9.3260 4
  4.1883  -9.0139 4
 -0.0000  -8.7000 4
  7.8344  -4.3500 5
  7.6844  -4.0902 5
  7.3844  -4.0902 5
  7.2344  -4.3500 5
  7.3844  -4.6098 5
  7.6844  -4.6098 5
  8.1344  -4.3500 5
  8.0540  -4.0500 5
  7.8344  -3.8304 5
  7.5344  -3.7500 5
  7.2344  -3.8304 5
  7.0148  -4.0500 5
  6.9344  -4.3500 5
  7.0148  -4.6500 5
  7.2344  -4.8696 5
  7.5344  -4.9500 5
  7.8344  -4.8696 5
  8.0540  -4.6500 5
  8.4344  -4.3500 5
  8.3801  -4.0422 5
  8.2239  -3.7715 5
  7.9844  -3.5706 5
  7.6907  -3.4637 5
  7.3781  -3.4637 5
  7.0844  -3.5706 5
  6.8450  -3.7715 5
  6.6887  -4.0422 5
  6.6344  -4.3500 5
  6.6887  -4.6578 5
  6.8450  -4.9285 5
  7.0844  -5.1294 5
  7.3781  -5.2363 5
  7.6907  -5.2363 5
  7.9844  -5.1294 5
  8.2239  -4.9285 5
  8.3801  -4.6578 5
  8.7344  -4.3500 5
  8.6935  -4.0394 5
  8.5737  -3.7500 5
  8.3829  -3.5015 5
  8.1344  -3.3108 5
  7.8450  -3.1909 5
  7.5344  -3.1500 5
  7.2238  -3.1909 5
  6.9344  -3.3108 5
  6.6859  -3.5015 5
  6.4952  -3.7500 5
  6.3753  -4.0394 5
  6.3344  -4.3500 5
  6.3753  -4.6606 5
  6.4952  -4.9500 5
  6.6859  -5.1985 5
  6.9344  -5.3892 5
  7.2238  -5.5091 5
  7.5344  -5.5500 5
  7.8450  -5.5091 5
  8.1344  -5.3892 5
  8.3829  -5.1985 5
  8.5737  -4.9500 5
  8.6935  -4.6606 5
  9.0344  -4.3500 5
  9.0016  -4.0381 5
  8.9047  -3.7399 5
  8.7479  -3.4683 5
  8.5381  -3.2353 5
  8.2844  -3.0510 5
  7.9979  -2.9234 5
  7.6912  -2.8582 5
  7.3776  -2.8582 5
  7.0709  -2.9234 5
  6.7844  -3.0510 5
  6.5307  -3.2353 5
  6.3209  -3.4683 5
  6.1641  -3.7399 5
  6.0672  -4.0381 5
  6.0344  -4.3500 5
  6.0672  -4.6619 5
  6.1641  -4.9601 5
  6.3209  -5.2317 5
  6.5307  -5.4647 5
  6.7844  -5.6490 5
  7.0709  -5.7766 5
  7.3776  -5.8418 5
  7.6912  -5.8418 5
  7.9979  -5.7766 5
  8.2844  -5.6490 5
  8.5381  -5.4647 5
  8.7479  -5.2317 5
  8.9047  -4.9601 5
  9.0016  -4.6619 5
  9.3344  -4.3500 5
  9.3071  -4.0374 5
  9.2259  -3.7344 5
  9.0933  -3.4500 5
  8.9133  -3.1930 5
  8.6914  -2.9711 5
  8.4344  -2.7912 5
  8.1501  -2.6586 5
  7.8470  -2.5773 5
  7.5344  -2.5500 5
  7.2219  -2.5773 5
  6.9188  -2.6586 5
  6.6344  -2.7912 5
  6.3774  -2.9711 5
  6.1555  -3.1930 5
  5.9756  -3.4500 5
  5.8430  -3.7344 5
  5.7618  -4.0374 5
  5.7344  -4.3500 5
  5.7618  -4.6626 5
  5.8430  -4.9656 5
  5.9756  -5.2500 5
  6.1555  -5.5070 5
  6.3774  -5.7289 5
  6.6344  -5.9088 5
  6.9188  -6.0414 5
  7.2219  -6.1227 5
  7.5344  -6.1500 5
  7.8470  -6.1227 5
  8.1501  -6.0414 5
  8.4344  -5.9088 5
  8.6914  -5.7289 5
  8.9133  -5.5070 5
  9.0933  -5.2500 5
  9.2259  -4.9656 5
  9.3071  -4.6626 5
  9.6344  -4.3500 5
  9.6110  -4.0370 5
  9.5411  -3.7310 5
  9.4265  -3.4388 5
  9.2695  -3.1670 5
  9.0738  -2.9216 5
  8.8437  -2.7082 5
  8.5844  -2.5313 5
  8.3016  -2.3952 5
  8.0017  -2.3027 5
  7.6914  -2.2559 5
  7.3775  -2.2559 5
  7.0671  -2.3027 5
  6.7672  -2.3952 5
  6.4844  -2.5313 5
  6.2251  -2.7082 5
  5.9950  -2.9216 5
  5.7993  -3.1670 5
  5.6424  -3.4388 5
  5.5277  -3.7310 5
  5.4579  -4.0370 5
  5.4344  -4.3500 5
  5.4579  -4.6630 5
  5.5277  -4.9690 5
  5.6424  -5.2612 5
  5.7993  -5.5330 5
  5.9950  -5.7784 5
  6.2251  -5.9918 5
  6.4844  -6.1687 5
  6.7672  -6.3048 5
  7.0671  -6.3973 5
  7.3775  -6.4441 5
  7.6914  -6.4441 5
  8.0017  -6.3973 5
  8.3016  -6.3048 5
  8.5844  -6.1687 5
  8.8437  -5.9918 5
  9.0738  -5.7784 5
  9.2695  -5.5330 5
  9.4265  -5.2612 5
  9.5411  -4.9690 5
  9.6110  -4.6630 5
  9.9344  -4.3500 5
  9.9139  -4.0367 5
  9.8526  -3.7288 5
  9.7517  -3.4316 5
  9.6129  -3.1500 5
  9.4385  -2.8890 5
  9.2315  -2.6529 5
  8.9954  -2.4460 5
  8.7344  -2.2715 5
  8.4529  -2.1327 5
  8.1556  -2.0318 5
  7.8477  -1.9705 5
  7.5344  -1.9500 5
  7.2212  -1.9705 5
  6.9133  -2.0318 5
  6.6160  -2.1327 5
  6.3344  -2.2715 5
  6.0734  -2.4460 5
  5.8374  -2.6529 5
  5.6304  -2.8890 5
  5.4560  -3.1500 5
  5.3171  -3.4316 5
  5.2162  -3.7288 5
  5.1550  -4.0367 5
  5.1344  -4.3500 5
  5.1550  -4.6633 5
  5.2162  -4.9712 5
  5.3171  -5.2684 5
  5.4560  -5.5500 5
  5.6304  -5.8110 5
  5.8374  -6.0471 5
  6.0734  -6.2540 5
  6.3344  -6.4285 5
  6.6160  -6.5673 5
  6.9133  -6.6682 5
  7.2212  -6.7295 5
  7.5344  -6.7500 5
  7.8477  -6.7295 5
  8.1556  -6.6682 5
  8.4529  -6.5673 5
  8.7344  -6.4285 5
  8.9954  -6.2540 5
  9.2315  -6.0471 5
  9.4385  -5.8110 5
  9.6129  -5.5500 5
  9.7517  -5.2684 5
  9.8526  -4.9712 5
  9.9139  -4.6633 5
 10.2344  -4.3500 5
 10.2162  -4.0365 5
 10.1616  -3.7273 5
 10.0716  -3.4265 5
  9.9472  -3.1382 5
  9.7902  -2.8663 5
  9.6027  -2.6145 5
  9.3873  -2.3861 5
  9.1467  -2.1843 5
  8.8844  -2.0117 5
  8.6038  -1.8708 5
  8.3088  -1.7634 5
  8.0033  -1.6910 5
  7.6914  -1.6546 5
  7.3774  -1.6546 5
  7.0656  -1.6910 5
  6.7601  -1.7634 5
  6.4650  -1.8708 5
  6.1844  -2.0117 5
  5.9221  -2.1843 5
  5.6816  -2.3861 5
  5.4661  -2.6145 5
  5.2786  -2.8663 5
  5.1216  -3.1382 5
  4.9973  -3.4265 5
  4.9072  -3.7273 5
  4.8527  -4.0365 5
  4.8344  -4.3500 5
  4.8527  -4.6635 5
  4.9072  -4.9727 5
  4.9973  -5.2735 5
  5.1216  -5.5618 5
  5.2786  -5.8337 5
  5.4661  -6.0855 5
  5.6816  -6.3139 5
  5.9221  -6.5157 5
  6.1844  -6.6883 5
  6.4650  -6.8292 5
  6.7601  -6.9366 5
  7.0656  -7.0090 5
  7.3774  -7.0454 5
  7.6914  -7.0454 5
  8.0033  -7.0090 5
  8.3088  -6.9366 5
  8.6038  -6.8292 5
  8.8844  -6.6883 5
  9.1467  -6.5157 5
  9.3873  -6.3139 5
  9.6027  -6.0855 5
  9.7902  -5.8337 5
  9.9472  -5.5618 5
 10.0716  -5.2735 5
 10.1616  -4.9727 5
 10.2162  -4.6635 5
 10.5344  -4.3500 5
 10.5180  -4.0364 5
 10.4689  -3.7263 5
 10.3876  -3.4229 5
 10.2751  -3.1298 5
 10.1325  -2.8500 5
  9.9615  -2.5866 5
  9.7639  -2.3426 5
  9.5418  -2.1206 5
  9.2978  -1.9229 5
  9.0344  -1.7519 5
  8.7546  -1.6094 5
  8.4615  -1.4968 5
  8.1582  -1.4156 5
  7.8480  -1.3664 5
  7.5344  -1.3500 5
  7.2208  -1.3664 5
  6.9107  -1.4156 5
  6.6074  -1.4968 5
  6.3142  -1.6094 5
  6.0344  -1.7519 5
  5.7711  -1.9229 5
  5.5270  -2.1206 5
  5.3050  -2.3426 5
  5.1074  -2.5866 5
  4.9363  -2.8500 5
  4.7938  -3.1298 5
  4.6813  -3.4229 5
  4.6000  -3.7263 5
  4.5509  -4.0364 5
  4.5344  -4.3500 5
  4.5509  -4.6636 5
  4.6000  -4.9737 5
  4.6813  -5.2771 5
  4.7938  -5.5702 5
  4.9363  -5.8500 5
  5.1074  -6.1134 5
  5.3050  -6.3574 5
  5.5270  -6.5794 5
  5.7711  -6.7771 5
  6.0344  -6.9481 5
  6.3142  -7.0906 5
  6.6074  -7.2032 5
  6.9107  -7.2844 5
  7.2208  -7.3336 5
  7.5344  -7.3500 5
  7.8480  -7.3336 5
  8.1582  -7.2844 5
  8.4615  -7.2032 5
  8.7546  -7.0906 5
  9.0344  -6.9481 5
  9.2978  -6.7771 5
  9.5418  -6.5794 5
  9.7639  -6.3574 5
  9.9615  -6.1134 5
 10.1325  -5.8500 5
 10.2751  -5.5702 5
 10.3876  -5.2771 5
 10.4689  -4.9737 5
 10.5180  -4.6636 5
 10.8344  -4.3500 5
 10.8195  -4.0363 5
 10.7748  -3.7255 5
 10.7007  -3.4203 5
 10.5980  -3.1235 5
 10.4676  -2.8379 5
 10.3106  -2.5659 5
 10.1284  -2.3101 5
  9.9227  -2.0727 5
  9.6955  -1.8560 5
  9.4486  -1.6619 5
  9.1844  -1.4921 5
  8.9053  -1.3482 5
  8.6137  -1.2315 5
  8.3124  -1.1430 5
  8.0041  -1.0836 5
  7.6914  -1.0537 5
  7.3774  -1.0537 5
  7.0648  -1.0836 5
  6.7564  -1.1430 5
  6.4551  -1.2315 5
  6.1636  -1.3482 5
  5.8844  -1.4921 5
  5.6202  -1.6619 5
  5.3734  -1.8560 5
  5.1461  -2.0727 5
  4.9404  -2.3101 5
  4.7583  -2.5659 5
  4.6013  -2.8379 5
  4.4708  -3.1235 5
  4.3681  -3.4203 5
  4.2941  -3.7255 5
  4.2494  -4.0363 5
  4.2344  -4.3500 5
  4.2494  -4.6637 5
  4.2941  -4.9745 5
  4.3681  -5.2797 5
  4.4708  -5.5765 5
  4.6013  -5.8621 5
  4.7583  -6.1341 5
  4.9404  -6.3899 5
  5.1461  -6.6273 5
  5.3734  -6.8440 5
  5.6202  -7.0381 5
  5.8844  -7.2079 5
  6.1636  -7.3518 5
  6.4551  -7.4685 5
  6.7564  -7.5570 5
  7.0648  -7.6164 5
  7.3774  -7.6463 5
  7.6914  -7.6463 5
  8.0041  -7.6164 5
  8.3124  -7.5570 5
  8.6137  -7.4685 5
  8.9053  -7.3518 5
  9.1844  -7.2079 5
  9.4486  -7.0381 5
  9.6955  -6.8440 5
  9.9227  -6.6273 5
 10.1284  -6.3899 5
 10.3106  -6.1341 5
 10.4676  -5.8621 5
 10.5980  -5.5765 5
 10.7007  -5.2797 5
 10.7748  -4.9745 5
 10.8195  -4.6637 5
 11.1344  -4.3500 5
 11.1207  -4.0362 5
 11.0797  -3.7249 5
 11.0118  -3.4183 5
 10.9173  -3.1187 5
 10.7971  -2.8286 5
 10.6521  -2.5500 5
 10.4834  -2.2851 5
 10.2922  -2.0360 5
 10.0800  -1.8044 5
  9.8485  -1.5922 5
  9.5993  -1.4011 5
  9.3344  -1.2323 5
  9.0558  -1.0873 5
  8.7657  -0.9671 5
  8.4662  -0.8727 5
  8.1596  -0.8047 5
  7.8482  -0.7637 5
  7.5344  -0.7500 5
  7.2207  -0.7637 5
  6.9093  -0.8047 5
  6.6027  -0.8727 5
  6.3031  -0.9671 5
  6.0130  -1.0873 5
  5.7344  -1.2323 5
  5.4695  -1.4011 5
  5.2204  -1.5922 5
  4.9888  -1.8044 5
  4.7767  -2.0360 5
  4.5855  -2.2851 5
  4.4167  -2.5500 5
  4.2717  -2.8286 5
  4.1515  -3.1187 5
  4.0571  -3.4183 5
  3.9891  -3.7249 5
  3.9481  -4.0362 5
  3.9344  -4.3500 5
  3.9481  -4.6638 5
  3.9891  -4.9751 5
  4.0571  -5.2817 5
  4.1515  -5.5813 5
  4.2717  -5.8714 5
  4.4167  -6.1500 5
  4.5855  -6.4149 5
  4.7767  -6.6640 5
  4.9888  -6.8956 5
  5.2204  -7.1078 5
